aba,origem,panel_name,schema_tabelas,schema_tabelas_secundarias,status,tabelas,tabelas_secundarias,workspace
silver_power_bi_fraud_prev_strategy,#N/A,[PLD] - Match de extração mineral,donus_kitchen_risk,donus_kitchen_risk,false,regiao_extracao_mineral,match_extracao_mineral,Fraud Prevention
silver_power_bi_fraud_prev_strategy,#N/A,[PBI] - Análise Cohort / Cohort - Desbloqueio,donus_kitchen,donus_kitchen_risk,false,"conta_bar_applicationuserstatushistory, donus_serving",cohort_desbloqueio2,Fraud Prevention
silver_power_bi_fraud_prev_strategy,#N/A,[PBI] - Análise Cohort / Cohort - Desbloqueio,donus_kitchen,donus_kitchen_risk,false,"conta_bar_applicationuserstatushistory, donus_serving",cohort_desbloqueio3,Fraud Prevention
silver_power_bi_fraud_prev_strategy,#N/A,[IE] - Monitoria PIX,dbfs:/FileStore/tables/relatorios_falcon/Consolidado_Monitoria_PIX,donus_kitchen_risk,false,csv,vw_pix_monitoring,Fraud Prevention
silver_power_bi_fraud_prev_strategy,#N/A,[IE] - Monitoria PIX,donus_kitchen_risk,donus_kitchen_risk,false,vw_pix_monitoring,vw_pix_monitoringv2,Fraud Prevention
silver_power_bi_fraud_prev_strategy,#N/A,[IE] - Estudo Bees Ecommerce,donus_kitchen,donus_kitchen_core,false,adiq_api_gateway,vw_transacoes_all_bees_ecommerce,Fraud Prevention
silver_power_bi_fraud_prev_strategy,#N/A,[IE] - Estudo Bees Ecommerce,donus_kitchen_core,donus_kitchen_risk,false,vw_transacoes_all_bees_ecommerce,vw_ecommerce_security_rule,Fraud Prevention
silver_power_bi_fraud_prev_strategy,#N/A,[IE] - Estudo Bees Ecommerce,donus_kitchen_core,donus_kitchen_risk,false,vw_transacoes_all_bees_ecommerce,vw_ecommerce_security_rule2,Fraud Prevention
silver_power_bi_fraud_prev_strategy,#N/A,[IE] - Dados ACI,dbfs:/FileStore/tables/base_ecommerce_ti,donus_kitchen_risk,false,csv,dados_aci_teste,Fraud Prevention
silver_power_bi_fraud_prev_strategy,#N/A,[IE] - bureaus building,donus_kitchen_risk,donus_kitchen_risk,false,stone_age_temp_bureau,bureau_bigdata_empresarelacionamentos,Fraud Prevention
silver_power_bi_fraud_prev_strategy,#N/A,[IE] - bureaus building,donus_kitchen_risk,donus_kitchen_risk,false,stone_age_temp_bureau,bureau_bigdata_empresadadosbasicos,Fraud Prevention
silver_power_bi_fraud_prev_strategy,#N/A,[IE] - bureaus building,donus_kitchen_risk,donus_kitchen_risk,false,"bureau_bigdata_empresarelacionamentos, donus_kitchen_risk",bureau_bigdata_pj,Fraud Prevention
silver_power_bi_fraud_prev_strategy,#N/A,[IE] - bureaus building,donus_kitchen_risk,donus_kitchen_risk,false,stone_age_temp_bureau,bureau_bigdata_pf,Fraud Prevention
silver_power_bi_fraud_prev_strategy,#N/A,[IE] - bureaus building,donus_kitchen_risk,donus_kitchen_risk,false,stone_age_temp_bureau,bureau_neoway_pj,Fraud Prevention
silver_power_bi_fraud_prev_strategy,#N/A,[IE] - bureaus building,donus_kitchen_risk,donus_kitchen_risk,false,stone_age_temp_bureau,bureau_neoway_pf,Fraud Prevention
silver_power_bi_fraud_prev_strategy,#N/A,[CD] - Customer x Bureau,dbfs:/FileStore/tables/bureau/empresa_dados_basicos,donus_kitchen_risk,false,csv,imput_manual_empresadadosbasicos,Fraud Prevention
silver_power_bi_fraud_prev_strategy,#N/A,[CD] - Customer x Bureau,dbfs:/FileStore/tables/bureau/empresa_relacionamento_resumo,donus_kitchen_risk,false,csv,imput_manual_empresarelacionamentoresumo,Fraud Prevention
silver_power_bi_fraud_prev_strategy,#N/A,[CD] - Customer x Bureau,dbfs://FileStore/tables/bureau/empresa_relacionamento_detalhes,donus_kitchen_risk,false,csv,imput_manual_empresarelacionamentodetalhes,Fraud Prevention
silver_power_bi_fraud_prev_strategy,#N/A,[IE] - Volumetria Bureau,donus_kitchen_risk,donus_kitchen_risk,false,"bureau_neoway_pj, donus_kitchen_risk",volume_dois_socios,Fraud Prevention
silver_power_bi_growth,PediaoRafa,North Star,donus_kitchen_sandbox_excel_base_ativa_wallet,donus_kitchen_data,null,null,full_balance_changes,Growth
silver_power_bi_growth,PediaoRafa,North Star,donus_kitchen_sandbox_excel,donus_kitchen_data,null,MoM_PIX_QR,full_balance_changes,Growth
silver_power_bi_growth,PediaoRafa,North Star,donus_kitchen_sandbox_excel,donus_kitchen_data,null,MoM_PIX_ambev,full_balance_changes,Growth
silver_power_bi_growth,PediaoRafa,North Star,donus_kitchen_sandbox_excel,donus_kitchen_data,null,MoM_Top_up,full_balance_changes,Growth
silver_power_bi_growth,PediaoRafa,North Star,donus_kitchen_sandbox_excel,donus_kitchen_data,null,MoM_qr_code,full_balance_changes,Growth
silver_power_bi_growth,PediaoRafa,North Star,donus_kitchen_sandbox_excel,donus_kitchen_data,null,MoM_cartao,full_balance_changes,Growth
silver_power_bi_growth,PediaoRafa,North Star,donus_kitchen_sandbox_excel,donus_kitchen_data,null,kpis_Recarga,full_balance_changes,Growth
silver_power_bi_growth,#N/A,North Star,donus_kitchen_sandbox_excel,donus_kitchen_finance,null,kpis_Recarga,vw_rentabilidade_ltv_top_up,Growth
silver_power_bi_growth,#N/A,North Star,donus_kitchen_sandbox_excel,donus_kitchen_cx,null,kpis_pague_direto,tickets_zendesk,Growth
silver_power_bi_growth,PediaoRafa,North Star,donus_kitchen_sandbox_excel,donus_kitchen_data,null,kpis_pague_direto,full_balance_changes,Growth
silver_power_bi_operations,tabelasmapeadas,-,donus_kitchen_cx,donus_serving,false,celula_mau_cashback,donus_customer,-
silver_power_bi_operations,Bifrost(KafkaBeesBankqueextraidoPromax),-,donus_kitchen_cx,donus_kitchen,false,celula_mau_cashback,beesbank_ambev_invoice,-
silver_power_bi_operations,#N/A,-,donus_kitchen_cx,donus_kitchen_data,false,celula_mau_cashback,base_completa_campanhas_outubro,-
silver_power_bi_operations,TimeBeesBank,-,donus_kitchen_logistics,donus_kitchen_logistics,false,vw_base_retirada,adiq_workfinity,-
silver_power_bi_operations,#N/A,-,donus_kitchen_logistics,donus_kitchen_core,false,vw_base_retirada,vw_pos_adiq_courier,-
silver_power_bi_operations,APIAdiqPartner,-,donus_kitchen_logistics,donus_kitchen,false,vw_base_retirada,adiq_seller_list,-
silver_power_bi_operations,tabelasmapeadas,-,donus_kitchen_logistics,donus_serving,false,vw_base_retirada,donus_customer,-
silver_power_bi_operations,PediaoRafa,-,donus_kitchen_logistics,donus_kitchen_data,false,vw_base_retirada,full_balance_changes,-
silver_power_bi_operations,Nomoreupdated,-,donus_kitchen_logistics,donus_kitchen_partnerships,false,vw_base_retirada,dark_names_2022,-
silver_power_bi_operations,#N/A,-,donus_kitchen_logistics,donus_kitchen_logistics,false,vw_base_retirada,base_retirada,-
silver_power_bi_operations,#N/A,-,donus_kitchen_cx,donus_kitchen_digital,false,ces_2022,vw_direct_donus,-
silver_power_bi_operations,#N/A,-,donus_kitchen_cx,donus_kitchen_logistics,false,ces_2022,calendario,-
silver_power_bi_operations,#N/A,-,donus_kitchen_cx,donus_kitchen_digital,false,ces_2022,vw_pix_ambev,-
silver_power_bi_operations,Othertables,-,donus_kitchen_cx,donus_serving,false,ces_2022,finance_balance_changes,-
silver_power_bi_operations,#N/A,-,donus_kitchen_cx,donus_kitchen,false,ces_2022,conta_bar_cashback,-
silver_power_bi_operations,#N/A,-,donus_kitchen_cx,donus_kitchen,false,ces_2022,banking_loyalty_cashback,-
silver_power_bi_operations,tabelasmapeadas,-,donus_kitchen_cx,donus_serving,false,ces_2022,donus_customer,-
silver_power_bi_operations,PediaoRafa,-,donus_kitchen_cx,donus_kitchen_data,false,ces_2022,full_balance_changes,-
silver_power_bi_operations,APIPartnerBTG,-,donus_kitchen_cx,donus_kitchen,false,ces_2022,btg_carteira,-
silver_power_bi_operations,BeesBankMongoDBCollection:Conta_Bar/TB:cardRequest,-,donus_kitchen_cx,donus_kitchen,false,ces_2022,conta_bar_cardrequest,-
silver_power_bi_operations,BeesBankMongoDBCollection:donusposonboardingdbprod,-,donus_kitchen_cx,donus_kitchen,false,ces_2022,pos_onboarding_posregistrationdocument,-
silver_power_bi_operations,#N/A,-,donus_kitchen_cx,donus_kitchen,false,ces_2022,conta_bar_applicationuserstatushistory,-
silver_power_bi_operations,TimeBeesBank,-,donus_kitchen_cx,donus_kitchen_cx,false,ces_2022,bloqueio_comunicacao,-
silver_power_bi_operations,PediaoRafa,-,donus_kitchen_cx,donus_kitchen_data,false,customer_segmentation_45d,full_balance_changes,-
silver_power_bi_operations,#N/A,-,donus_kitchen_cx,donus_kitchen_digital,false,customer_segmentation_45d,vw_pix_ambev,-
silver_power_bi_operations,#N/A,-,donus_kitchen_cx,donus_kitchen_core,false,customer_segmentation_45d,vw_top_up_list,-
silver_power_bi_operations,#N/A,-,donus_kitchen_cx,donus_kitchen,false,customer_segmentation_45d,btg_carteira_historico,-
silver_power_bi_operations,tabelasmapeadas,-,donus_kitchen_cx,donus_serving,false,customer_segmentation_45d,donus_customer,-
silver_power_bi_operations,PostgresDBdonus_banking_pix_external,-,donus_kitchen_cx,donus_kitchen,false,customer_segmentation_45d,banking_pix_external_company,-
silver_power_bi_operations,#N/A,-,donus_kitchen_logistics,manualinput,false,cep_blacklist,null,-
silver_power_bi_operations,TimeBeesBank,-,donus_kitchen_data,donus_kitchen_data,false,sales_optimization_1,match_ambev_edv,-
silver_power_bi_operations,GeradopelaBeesBank-Manual-input:/personal/aline_ceribelli_ztech_net/Documents/Gsheet/Optout.xlsx,-,donus_kitchen_cx,donus_kitchen,false,bloqueio_comunicacao,sheet_blocked_communication,-
silver_power_bi_operations,tabelasmapeadas,-,donus_kitchen_cx,donus_serving,false,bloqueio_comunicacao,donus_customer,-
silver_power_bi_partnerships,#N/A,CRM Overview,donus_kitchen_logistics,-,false,logistica_funil_adiq_geral,null,Lifecycle
silver_power_bi_operations,APIAdiqPartner,LogísticaAdiq,donus_kitchen_logistics,donus_kitchen,false,logistica_adiq,adiq_seller_list,Logística
silver_power_bi_operations,TimeBeesBank,LogísticaAdiq,donus_kitchen_logistics,donus_kitchen_logistics,false,logistica_adiq,adiq_workfinity,Logística
silver_power_bi_operations,tabelasmapeadas,LogísticaAdiq,donus_kitchen_logistics,donus_serving,false,logistica_adiq,donus_customer,Logística
silver_power_bi_operations,BeesBankMongoDBCollection:donusposonboardingdbprod,LogísticaAdiq,donus_kitchen_logistics,donus_kitchen,false,logistica_adiq,pos_onboarding_posregistrationdocument,Logística
silver_power_bi_operations,#N/A,StatuseCohortPOS,donus_kitchen_logistics,-,false,logistica_funil_adiq_geral,null,Logística
silver_power_bi_operations,#N/A,StatuseCohortPOS,donus_kitchen_logistics,-,false,adiq_workfinity,null,Logística
silver_power_bi_operations,BeesBankMongoDBCollection:Conta_Bar/TB:cardRequest,LogísticaCartão,donus_kitchen_logistics,donus_kitchen,false,logistica_cartao,conta_bar_cardrequest,Logística
silver_power_bi_operations,PediaoRafa,LogísticaCartão,donus_kitchen_logistics,donus_kitchen_core,false,logistica_cartao,manual_input_mobi_status_map,Logística
silver_power_bi_operations,PediaoRafa,LogísticaCartão,donus_kitchen_logistics,donus_kitchen_core,false,logistica_cartao,manual_input_interlog_status_map,Logística
silver_power_bi_operations,MOBIAPI(parceiro),LogísticaCartão,donus_kitchen_logistics,donus_kitchen,false,logistica_cartao,mobi_delivery_api,Logística
silver_power_bi_operations,abfss://iguazu-datalake-raw@gblstorageiguazuprod001.dfs.core.windows.net/donus_raw/interlog/delivery_api/date={}/time={}/,LogísticaCartão,donus_kitchen_logistics,donus_kitchen,false,logistica_cartao,interlog_delivery_api,Logística
silver_power_bi_operations,mysql(DBCard_Management_azure/),LogísticaCartão,donus_kitchen_logistics,donus_kitchen,false,logistica_cartao,card_management_account,Logística
silver_power_bi_operations,mysql(DBCard_Management_azure/),LogísticaCartão,donus_kitchen_logistics,donus_kitchen,false,logistica_cartao,card_management_card,Logística
silver_power_bi_operations,tabelasmapeadas,LogísticaCartão,donus_kitchen_logistics,donus_serving,false,logistica_cartao,shipping_updates_by_card,Logística
silver_power_bi_operations,BeesBankMongoDBCollection:Conta_Bar/TB:card,LogísticaCartão,donus_kitchen_logistics,donus_kitchen,false,logistica_cartao,conta_bar_card,Logística
silver_power_bi_operations,tabelasmapeadas,LogísticaCartão,donus_kitchen_logistics,donus_serving,false,logistica_cartao,donus_customer,Logística
silver_power_bi_operations,Bifrost(KafkaBeesBankqueextraidoPromax),OperaçãoCaveirão-Retorno,donus_kitchen_acquisition,donus_kitchen,false,action_retorno_caveirao,beesbank_ambev_invoice,Growth
silver_power_bi_operations,#N/A,OperaçãoCaveirão-Retorno,donus_kitchen_acquisition,donus_kitchen_acquisition,false,action_retorno_caveirao,action_retorno_actionline,Growth
silver_power_bi_operations,PediaoRafa,OperaçãoCaveirão-Retorno,donus_kitchen_acquisition,donus_kitchen_data,false,action_retorno_caveirao,full_balance_changes,Growth
silver_power_bi_operations,IrisDatashare:abfss://iguazudatalakeraw@gblstorageiguazuprod001.dfs.core.windows.net/irisraw/clientes/Clientes/,OperaçãoCaveirão-Retorno,donus_kitchen_acquisition,iris_kitchen,false,action_retorno_caveirao,ambev_clientes,Growth
silver_power_bi_operations,https://anheuserbuschinbev-my.sharepoint.com/:x:/r/personal/jose_guimaraes_ztech_net/_layouts/15/Doc.aspx?sourcedoc=%7B8B68E05F-688F-465A-9CAC-70CD41D6BFF0%7D&file=DEVOLU%C3%87%C3%83O%20DE%20MAILING%20CONSOLIDADA.xlsx&action=default&mobileredirect=true&cid=4f862993-a3db-4542-8e77-81ab4617b176,OperaçãoCaveirão-Retorno,donus_kitchen_acquisition,donus_kitchen,false,action_retorno_actionline,sheet_eps_mailing_devolution,Growth
silver_power_bi_operations,#N/A,CustomerSegmentation,donus_kitchen_operations,donus_kitchen_operations,false,beesbank_customers_segmentation_pbi,beesbank_customers_segmentation_historico,Growth
silver_power_bi_operations,tabelasmapeadas,CustomerSegmentation,donus_kitchen_operations,donus_serving,false,beesbank_customers_segmentation_pbi,donus_customer,Growth
silver_power_bi_operations,PediaoRafa,CustomerSegmentation,donus_kitchen_operations,donus_kitchen_data,false,beesbank_customers_segmentation_pbi,full_balance_changes,Growth
silver_power_bi_operations,#N/A,CustomerSegmentation,donus_kitchen_operations,donus_kitchen_digital,false,beesbank_customers_segmentation_pbi,vw_pix_ambev,Growth
silver_power_bi_operations,#N/A,CustomerSegmentation,donus_kitchen_operations,donus_kitchen,false,beesbank_customers_segmentation_pbi,btg_carteira_historico,Growth
silver_power_bi_operations,#N/A,CustomerSegmentation,donus_kitchen_operations,donus_kitchen_core,false,beesbank_customers_segmentation_pbi,vw_top_up_list,Growth
silver_power_bi_operations,PediaoRafa,Acompanhamento-SalesOptmization,donus_kitchen_logistics,donus_kitchen_data,false,churn_diario,full_balance_changes,Acquisition
silver_power_bi_operations,#N/A,Acompanhamento-SalesOptmization,donus_kitchen_logistics,donus_kitchen_logistics,false,churn_diario,calendario,Acquisition
silver_power_bi_operations,TimeBeesBank,Acompanhamento-SalesOptmization,donus_kitchen_logistics,donus_kitchen_data,false,churn_diario,sales_optimization_1,Acquisition
silver_power_bi_operations,GeradopelaBeesBank-Manual,Acompanhamento-SalesOptmization,donus_kitchen_logistics,donus_kitchen_logistics,false,churn_diario,cep_blacklist,Acquisition
silver_power_bi_operations,TimeBeesBank,Acompanhamento-SalesOptmization,donus_kitchen_logistics,donus_kitchen_data,false,churn_diario,match_ambev_edv,Acquisition
silver_power_bi_operations,#N/A,Acompanhamento-SalesOptmization,donus_kitchen_logistics,donus_kitchen_logistics,false,churn_diario,sales_optimization_controle,Acquisition
silver_power_bi_operations,tabelasmapeadas,Acompanhamento-SalesOptmization,donus_kitchen_logistics,donus_serving,false,churn_diario,donus_customer,Acquisition
silver_power_bi_acquiring,null,OKRs Core 2022,donus_kitchen_logistics,-,false,logistica_funil_adiq_geral,null,Core
silver_power_bi_acquiring,null,OKRs Core 2022,donus_kitchen_core,donus_kitchen_core,false,vw_core_net_revenue,vw_top_up_list,Core
silver_power_bi_acquiring,null,OKRs Core 2022,donus_kitchen_core,donus_kitchen_data,false,vw_core_net_revenue,full_balance_changes,Core
silver_power_bi_acquiring,null,OKRs Core 2022,donus_kitchen_core,donus_kitchen_core,false,vw_core_net_revenue,manual_input_base_net_aluguel_pos,Core
silver_power_bi_acquiring,null,OKRs Core 2022,donus_kitchen_core,donus_kitchen_finance,false,vw_core_net_revenue,adiq_pos_global_report,Core
silver_power_bi_acquiring,null,OKRs Core 2022,donus_kitchen_core,donus_kitchen_core,false,vw_core_net_revenue,manual_input_brazilian_holidays_2019_2020_2021,Core
silver_power_bi_acquiring,null,OKRs Core 2022,donus_kitchen_core,donus_kitchen_data,false,indicador_churn30d,full_balance_changes,Core
silver_power_bi_acquiring,null,OKRs Core 2022,donus_kitchen_core,donus_kitchen_logistics,false,pos_okr_semanal,calendario,Core
silver_power_bi_acquiring,null,OKRs Core 2022,donus_kitchen_core,donus_kitchen,false,pos_okr_semanal,adiq_seller_list,Core
silver_power_bi_acquiring,null,OKRs Core 2022,donus_kitchen_core,donus_kitchen_data,false,pos_okr_semanal,full_balance_changes,Core
silver_power_bi_acquiring,null,OKRs Core 2022,donus_kitchen_core,donus_serving,false,pos_okr_semanal,donus_customer,Core
silver_power_bi_acquiring,null,OKRs Core 2022,donus_kitchen_core,donus_kitchen_cx,false,pos_okr_semanal,tickets_zendesk,Core
silver_power_bi_acquiring,null,OKRs Core 2022,donus_kitchen_core,donus_kitchen_core,false,pos_okr_semanal,churn_pos_diario,Core
silver_power_bi_acquiring,null,OKRs Core 2022,donus_kitchen_core,donus_kitchen_logistics,false,pos_okr_semanal,logistica_funil_adiq_geral,Core
silver_power_bi_acquiring,null,OKRs Core 2022,donus_kitchen_core,donus_serving,false,ativos_pos_cr,donus_customer,Core
silver_power_bi_acquiring,null,OKRs Core 2022,donus_kitchen_core,donus_kitchen_data,false,ativos_pos_cr,full_balance_changes,Core
silver_power_bi_acquiring,null,OKRs Core 2022,donus_kitchen_core,donus_kitchen_data,false,tpv_okr_pos,full_balance_changes,Core
silver_power_bi_acquiring,null,OKRs Core 2022,donus_kitchen_core,donus_kitchen_data,false,tpv_ttv_okr_pos,ttv_ambev,Core
silver_power_bi_acquiring,null,OKRs Core 2022,donus_kitchen_core,donus_kitchen_data,false,tpv_ttv_okr_pos,full_balance_changes,Core
silver_power_bi_acquiring,null,OKRs Core 2022,donus_kitchen_core,donus_serving,false,tpv_ttv_okr_pos,donus_customer,Core
silver_power_bi_acquiring,null,OKRs Core 2022,donus_kitchen_cx,null,false,contact_rate,null,Core
silver_power_bi_acquiring,null,OKRs Core 2022,donus_kitchen_cx,-,false,contact_rate_30d,null,Core
silver_power_bi_acquiring,null,Adiq - Transações new,donus_kitchen_data,donus_kitchen_governance,false,vw_adiq_full_2022,keys,Core
silver_power_bi_acquiring,null,Adiq - Transações new,donus_kitchen_data,donus_kitchen,false,vw_adiq_full_2022,adiq_analytic_statement,Core
silver_power_bi_acquiring,null,Adiq - Transações new,donus_kitchen,null,false,adiq_seller_list,null,Core
silver_power_bi_acquiring,null,Adiq - Transações new,donus_kitchen_core,donus_kitchen_data,false,vw_monthly_freq_pos_adiq,full_balance_changes,Core
silver_power_bi_acquiring,null,Adiq - Transações new,donus_kitchen_core,donus_serving,false,vw_monthly_freq_pos_adiq,donus_customer,Core
silver_power_bi_acquiring,null,Adiq - Transações new,donus_kitchen_core,donus_serving,false,vw_monthly_freq_pos_adiq,finance_balance_changes,Core
silver_power_bi_acquiring,null,Adiq - Transações new,donus_kitchen_core,donus_kitchen_data,false,adm_account,full_balance_changes,Core
silver_power_bi_acquiring,null,Adiq - Transações new,donus_kitchen_partnerships,donus_kitchen,false,cadastral_darks,sheet_de_para_supervisores,Core
silver_power_bi_acquiring,null,Adiq - Transações new,donus_kitchen_partnerships,donus_kitchen,false,cadastral_darks,zedelivery_darkstores_gmv,Core
silver_power_bi_acquiring,null,Adiq - Transações new,donus_kitchen_partnerships,donus_kitchen_data,false,cadastral_darks,match_ambev_edv,Core
silver_power_bi_acquiring,null,Adiq - Transações new,donus_kitchen_partnerships,donus_kitchen_data,false,cadastral_darks,full_balance_changes,Core
silver_power_bi_acquiring,null,Adiq - Transações new,donus_kitchen_core,donus_kitchen_partnerships,false,beesbank_customer_zeseller,cadastral_consolidada_parceiros,Core
silver_power_bi_finance,null,Boleto Ambev,donus_kitchen_finance,donus_kitchen,false,vw_boleto_ambev,conta_bar_paymentbill,Finance
silver_power_bi_finance,null,Boleto Ambev,donus_kitchen_finance,donus_kitchen,false,vw_boleto_ambev,banking_payment_slip_payment_slip,Finance
silver_power_bi_finance_Services,null,Performance de Contratação,donus_kitchen_core,donus_kitchen_core,false,vw_debit_card_funnel_tentativa,vw_debit_card_funnel,Finance Services
silver_power_bi_finance_Services,null,Performance de Contratação,donus_kitchen_core,donus_kitchen_core,false,vw_debit_card_funnel_tentativa,vw_debit_card_funnel,Finance Services
silver_power_bi_finance_Services,null,Performance de Contratação,donus_kitchen_core,donus_kitchen,false,vw_debit_card_funnel,conta_bar_cardrequest,Finance Services
silver_power_bi_finance_Services,null,Performance de Contratação,donus_kitchen_core,donus_serving,false,vw_debit_card_funnel,finance_balance_changes,Finance Services
silver_power_bi_finance_Services,null,Performance de Contratação,donus_kitchen_core,donus_kitchen,false,vw_debit_card_funnel,card_management_cardhistory,Finance Services
silver_power_bi_finance_Services,null,Performance de Contratação,donus_kitchen_core,donus_kitchen,false,vw_debit_card_funnel,card_management_account,Finance Services
silver_power_bi_finance_Services,null,Performance de Contratação,donus_kitchen_core,donus_kitchen,false,vw_debit_card_funnel,card_management_card,Finance Services
silver_power_bi_finance_Services,null,Performance de Contratação,donus_kitchen_core,donus_serving,false,vw_debit_card_funnel,shipping_updates_by_card,Finance Services
silver_power_bi_finance_Services,null,Performance de Contratação,donus_kitchen_core,donus_kitchen,false,vw_debit_card_funnel,conta_bar_card,Finance Services
silver_power_bi_finance_Services,null,Cartão - Funil,donus_kitchen_core,donus_kitchen_core,false,vw_debit_card_funnel_tentativa,vw_debit_card_funnel,Finance Services
silver_power_bi_finance_Services,null,Cartão - Funil,donus_kitchen_core,donus_kitchen_core,false,vw_debit_card_funnel_tentativa,vw_debit_card_funnel,Finance Services
silver_power_bi_finance_Services,null,Cartão - Funil,donus_kitchen_core,donus_kitchen,false,vw_debit_card_funnel,conta_bar_cardrequest,Finance Services
silver_power_bi_finance_Services,null,Cartão - Funil,donus_kitchen_core,donus_serving,false,vw_debit_card_funnel,finance_balance_changes,Finance Services
silver_power_bi_finance_Services,null,Cartão - Funil,donus_kitchen_core,donus_kitchen,false,vw_debit_card_funnel,card_management_cardhistory,Finance Services
silver_power_bi_finance_Services,null,Cartão - Funil,donus_kitchen_core,donus_kitchen,false,vw_debit_card_funnel,card_management_account,Finance Services
silver_power_bi_finance_Services,null,Cartão - Funil,donus_kitchen_core,donus_kitchen,false,vw_debit_card_funnel,card_management_card,Finance Services
silver_power_bi_finance_Services,null,Cartão - Funil,donus_kitchen_core,donus_serving,false,vw_debit_card_funnel,shipping_updates_by_card,Finance Services
silver_power_bi_finance_Services,null,Cartão - Funil,donus_kitchen_core,donus_kitchen,false,vw_debit_card_funnel,conta_bar_card,Finance Services
silver_power_bi_fraud_prev_strategy,#N/A,[IE] Transacional / Estudo Transacional,donus_kitchen_data,donus_kitchen_risk,false,"full_balance_changes, donus_serving",vw_transacional_dayvw,Fraud Prevention
silver_power_bi_fraud_prev_strategy,#N/A,[IE] Transacional / Estudo Transacional,donus_kitchen_data,donus_kitchen_risk,false,"full_balance_changes, donus_serving",vw_transacional_hourvw,Fraud Prevention
silver_power_bi_fraud_prev_strategy,#N/A,[IE] Transacional / Estudo Transacional,donus_kitchen_data,donus_kitchen_risk,false,"full_balance_changes, donus_serving",vw_fluxo_cashout_v0,Fraud Prevention
silver_power_bi_fraud_prev_strategy,#N/A,[IE] Relatório Falcon / Relatório Falcon,dbfs:/FileStore/tables/relatorios_falcon/Relatório_Analítico,donus_kitchen_risk,false,csv,relatorios_falcon,Fraud Prevention
silver_power_bi_fraud_prev_strategy,#N/A,[IE] Relatório Falcon / Relatório Falcon,donus_kitchen_risk,donus_kitchen_risk,false,"falcon_daily_reports, donus_kitchen_risk",vw_relatorio_falcon_v0,Fraud Prevention
silver_power_bi_fraud_prev_strategy,#N/A,[IE] Relatório Falcon / Relatório Falcon,donus_serving,donus_kitchen_risk,false,"donus_customer, donus_kitchen_data",vw_clients_v0,Fraud Prevention
silver_power_bi_fraud_prev_strategy,#N/A,[IE] Relatório Falcon / Relatório Falcon,donus_kitchen_risk,donus_kitchen_risk,false,"vw_clients_v0, donus_kitchen_data",vw_clients_transactions,Fraud Prevention
silver_power_bi_fraud_prev_strategy,#N/A,[IE] Relatório Falcon / Relatório Falcon,dbfs:/FileStore/tables/tabela_regras_rbtrans,donus_kitchen_risk,false,csv,regras_rbtran,Fraud Prevention
silver_power_bi_fraud_prev_strategy,#N/A,Consultas Rápidas,donus_kitchen,null,false,banking_pix_cashout,null,Fraud Prevention
silver_power_bi_fraud_prev_strategy,#N/A,Consultas Rápidas,donus_kitchen,null,false,backoffice_jarvis_applicationusers,null,Fraud Prevention
silver_power_bi_fraud_prev_strategy,#N/A,Consultas Rápidas,donus_kitchen,null,false,banking_pix_cashin,null,Fraud Prevention
silver_power_bi_fraud_prev_strategy,#N/A,Consultas Rápidas,donus_kitchen,null,false,banking_pix_entries,null,Fraud Prevention
silver_power_bi_fraud_prev_strategy,#N/A,Consultas Rápidas,donus_kitchen,null,false,wallet_paymentcashin,null,Fraud Prevention
silver_power_bi_fraud_prev_strategy,#N/A,Consultas Rápidas,donus_kitchen,null,false,wallet_transaction_view,null,Fraud Prevention
silver_power_bi_growth,#N/A,null,donus_kitchen_acquisition,donus_kitchen,null,leads_cadencia_normal_revenda,parceiros_pos,null
silver_power_bi_growth,PediaoRafa,null,donus_kitchen_acquisition,donus_kitchen_data,null,leads_cadencia_normal_revenda,full_balance_changes,null
silver_power_bi_growth,#N/A,null,donus_kitchen_acquisition,donus_kitchen_data,null,leads_cadencia_normal_revenda,hb_vw_base_25k,null
silver_power_bi_growth,#N/A,null,donus_kitchen_acquisition,donus_kitchen,null,leads_cadencia_normal_revenda,sheet_bees_black_status_negociacao,null
silver_power_bi_growth,#N/A,null,donus_kitchen_acquisition,donus_kitchen_data,null,leads_cadencia_normal_revenda,contratacao_pos,null
silver_power_bi_growth,tabelasmapeadas,null,donus_kitchen_data,donus_serving,null,contratacao_pos,donus_customer,null
silver_power_bi_growth,TimeBeesBank,null,donus_kitchen_data,donus_kitchen_data,null,contratacao_pos,match_ambev_edv,null
silver_power_bi_growth,PediaoRafa,null,donus_kitchen_data,donus_kitchen_data,null,contratacao_pos,full_balance_changes,null
silver_power_bi_growth,tabelasmapeadas,null,donus_kitchen_acquisition,donus_serving,null,leads_cadencia_normal,donus_customer,null
silver_power_bi_growth,BeesBankmongocollection:banking-pix,null,donus_kitchen_acquisition,donus_kitchen,null,leads_cadencia_normal,banking_pix_entries,null
silver_power_bi_growth,TimeBeesBank,null,donus_kitchen_acquisition,donus_kitchen_data,null,leads_cadencia_normal,match_ambev_edv,null
silver_power_bi_growth,IrisDatashare:abfss://iguazudatalakeraw@gblstorageiguazuprod001.dfs.core.windows.net/irisraw/clientes/Clientes/,null,donus_kitchen_acquisition,iris_kitchen,null,leads_cadencia_normal,ambev_clientes,null
silver_power_bi_growth,#N/A,null,donus_kitchen_acquisition,donus_kitchen,null,leads_cadencia_normal,parceiros_pos,null
