createdAt,description,format,id,lastModified,location,minReaderVersion,minWriterVersion,name,numFiles,sizeInBytes
2022-01-07T16:32:09.136Z,,delta,5fade67b-898e-4456-b71b-c984b9b7eb87,2023-01-08T15:54:34.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/donus_kitchen_risk/test_group_assortment,1,2,donus_kitchen_risk.test_group_assortment,1,669474
2022-01-11T03:20:29.919Z,,delta,736ff0c5-5145-48ec-a70a-51a5c8cf5ecf,2023-01-08T15:54:43.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/donus_kitchen_risk/test_group_assortment_historical_allclients,1,2,donus_kitchen_risk.test_group_assortment_historical_allclients,1,2313996
2022-01-11T03:02:14.897Z,,delta,a136f971-30ee-4832-82a1-6cd3b5391daa,2023-01-08T15:54:50.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/donus_kitchen_risk/test_group_assortment_historical_cash,1,2,donus_kitchen_risk.test_group_assortment_historical_cash,1,1686684
2022-01-11T03:58:15.286Z,,delta,316abd1c-ebc2-43bb-8164-2a149101d991,2023-01-08T15:55:00.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/donus_kitchen_risk/test_group_assortment_historical_credit,1,2,donus_kitchen_risk.test_group_assortment_historical_credit,1,5819294
2022-01-10T18:14:42.148Z,,delta,52d5476b-b66f-4aac-9086-8b6965fb835e,2023-01-08T15:56:12.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/donus_kitchen_risk/test_group_assortment_jul21_credit,1,2,donus_kitchen_risk.test_group_assortment_jul21_credit,1,501701
2022-01-10T13:24:42.025Z,,delta,fb1d9788-af2c-43f3-8d36-1115a588ad78,2023-01-08T15:56:21.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/donus_kitchen_risk/test_group_assortment_july21,1,2,donus_kitchen_risk.test_group_assortment_july21,1,120305
2022-01-10T15:42:51.688Z,,delta,3319872e-18ee-4785-bb04-2329d5868bea,2023-01-08T15:56:29.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/donus_kitchen_risk/test_group_assortment_july21_allclients,1,2,donus_kitchen_risk.test_group_assortment_july21_allclients,1,193593
2022-01-10T13:33:55.955Z,,delta,0b76d7b8-9c0a-4e09-92c4-9ed7fbc2ac65,2023-01-08T15:56:38.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/donus_kitchen_risk/test_group_assortment_nov21,1,2,donus_kitchen_risk.test_group_assortment_nov21,1,932528
2022-01-10T15:57:08.325Z,,delta,51c66512-6403-4643-b42f-ce72289020c3,2023-01-08T15:56:42.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/donus_kitchen_risk/test_group_assortment_nov21_allclients,1,2,donus_kitchen_risk.test_group_assortment_nov21_allclients,1,1048604
2022-01-10T19:39:09.498Z,,delta,30304590-4b4c-456f-bedf-21cad7ddb43d,2023-01-08T15:56:51.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/donus_kitchen_risk/test_group_assortment_nov21_credit,1,2,donus_kitchen_risk.test_group_assortment_nov21_credit,1,2393441
2022-01-10T14:55:06.265Z,,delta,27b923fd-8937-42f6-a7cf-0d753eff75af,2023-01-08T15:56:57.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/donus_kitchen_risk/test_group_assortment_sep21_allclients,1,2,donus_kitchen_risk.test_group_assortment_sep21_allclients,1,584610
2022-01-10T17:57:18.570Z,,delta,efcfd40a-3536-4fea-b778-9575afec9e9d,2023-01-08T15:57:05.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/donus_kitchen_risk/test_group_assortment_sep21_credit,1,2,donus_kitchen_risk.test_group_assortment_sep21_credit,1,601617
2022-01-10T01:29:28.281Z,,delta,7d05f608-2106-47a0-9ff4-d4473d19db09,2023-01-08T15:57:10.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/donus_kitchen_risk/test_group_assortment_v2,1,2,donus_kitchen_risk.test_group_assortment_v2,1,467825
2023-01-05T19:39:39.971Z,,delta,3e704f14-cf78-4db5-825c-bc771f8f7861,2023-01-05T19:39:42.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/donus_kitchen_risk/test_table_124134,1,2,donus_kitchen_risk.test_table_124134,1,3687
2022-09-26T03:01:05.883Z,,delta,79065871-501a-4927-bed2-bfe308f1398e,2023-01-08T15:57:22.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/donus_kitchen_risk/transacional_regras,1,2,donus_kitchen_risk.transacional_regras,1,85038796
2023-01-08T01:19:46.757Z,,delta,1e46b68a-2da4-4cb8-b1f1-240e4aa7d2bd,2023-01-08T15:57:28.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/donus_kitchen_risk/transacional_regras_cnpj,1,2,donus_kitchen_risk.transacional_regras_cnpj,1,147348216
2023-01-08T01:24:27.419Z,,delta,ad799492-5f3f-40f9-8911-35d03a9ba043,2023-01-08T15:57:38.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/donus_kitchen_risk/transacional_regras_cpf,1,2,donus_kitchen_risk.transacional_regras_cpf,1,176270196
2023-01-09T01:09:37.600Z,,delta,6366110d-d671-485c-94ae-f98e62090cdb,2023-01-09T01:17:30.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/donus_kitchen_risk/transacional_regras_pep,1,2,donus_kitchen_risk.transacional_regras_pep,1,46759589
2022-10-14T15:28:35.418Z,,delta,8dc40184-7b87-4c5e-a975-4bc5f2c9b279,2022-10-14T15:28:47.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/donus_kitchen_risk/transaction_type_by_day,1,2,donus_kitchen_risk.transaction_type_by_day,1,10153
2022-12-14T16:27:14.760Z,,delta,98b4706b-c321-4640-a9fe-40d2ce7f5978,2022-12-14T16:27:19.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/donus_kitchen_risk/troca_de_dspositivo,1,2,donus_kitchen_risk.troca_de_dspositivo,1,58563
2022-11-14T15:28:00.063Z,,delta,0fe63867-65e4-46d4-9d09-de9583cb4077,2022-11-14T15:36:34.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/donus_kitchen_risk/volume_dois_socios,1,2,donus_kitchen_risk.volume_dois_socios,1,208304
2022-09-05T06:29:44.389Z,,delta,1d814cdb-3ac9-4736-925e-4f4e91b445ba,2023-01-08T15:53:51.000Z,dbfs:/user/hive/warehouse/feature_store_co.db/backtesting_cash_poc_result,1,2,feature_store_co.backtesting_cash_poc_result,4,27320657
2021-12-15T05:28:42.336Z,,delta,5ecef4df-a5ce-4d15-aacc-ff9d569a8d21,2023-01-08T15:53:56.000Z,dbfs:/user/hive/warehouse/feature_store_co.db/backtesting_co_oct,1,2,feature_store_co.backtesting_co_oct,1,4436092
2022-10-12T10:28:17.591Z,,delta,da9cb084-f103-4504-ad03-a9722019994f,2023-01-08T15:54:04.000Z,dbfs:/user/hive/warehouse/feature_store_co.db/backtesting_poc_result,1,2,feature_store_co.backtesting_poc_result,0,0
2022-08-08T01:49:36.566Z,,delta,d337e7dc-fc54-4002-9dfe-03d7ebaa077c,2023-01-08T15:54:10.000Z,dbfs:/user/hive/warehouse/feature_store_co.db/backtesting_poc_result_backup,1,2,feature_store_co.backtesting_poc_result_backup,1,26762319
2022-09-28T03:44:50.488Z,,delta,38cdb83d-5961-46cc-8183-31cc67c3785d,2023-01-08T15:54:18.000Z,dbfs:/user/hive/warehouse/feature_store_co.db/backtesting_poc_result_new,1,2,feature_store_co.backtesting_poc_result_new,1,27625683
2022-03-17T09:36:52.519Z,,delta,68910758-941b-428b-938c-61b6569d282a,2023-01-08T15:54:24.000Z,dbfs:/user/hive/warehouse/feature_store_co.db/cash_cust_mod_all_feats_co,1,2,feature_store_co.cash_cust_mod_all_feats_co,1,13720884
2022-03-15T13:38:35.244Z,,delta,9a64e30e-d3c2-4731-a873-6b2bcce56975,2023-01-08T15:54:31.000Z,dbfs:/user/hive/warehouse/feature_store_co.db/cash_cust_mod_feats_co,1,2,feature_store_co.cash_cust_mod_feats_co,1,13719440
2022-03-16T09:41:27.457Z,,delta,ad446c59-0ced-4450-8976-64ce0ab7b82c,2023-01-08T15:54:38.000Z,dbfs:/user/hive/warehouse/feature_store_co.db/cash_cust_mod_top_feats_co,1,2,feature_store_co.cash_cust_mod_top_feats_co,1,2406156
2022-03-14T15:00:53.295Z,,delta,1ad2133d-b6dc-424f-ba15-c8f657a0022f,2023-01-08T15:54:46.000Z,dbfs:/user/hive/warehouse/feature_store_co.db/cash_customer_sales_tbl,1,2,feature_store_co.cash_customer_sales_tbl,1,31281952
2022-03-12T06:05:11.461Z,,delta,0749641d-deb4-455b-9193-86c87e7f2de3,2023-01-08T15:54:53.000Z,dbfs:/user/hive/warehouse/feature_store_co.db/cash_customer_tbl,1,2,feature_store_co.cash_customer_tbl,1,14905662
2022-03-08T10:59:13.836Z,,delta,433dffbd-de71-44d0-8e2d-87a96514547d,2023-01-08T15:55:02.000Z,dbfs:/user/hive/warehouse/feature_store_co.db/cl_camila_dec_2021,1,2,feature_store_co.cl_camila_dec_2021,1,7712093
2022-02-25T14:04:47.732Z,,delta,8f61d0ba-3dce-489a-a15c-4923926891b1,2023-01-08T15:56:11.000Z,dbfs:/user/hive/warehouse/feature_store_co.db/cl_dec_2021_old,1,2,feature_store_co.cl_dec_2021_old,1,732100
2022-05-30T15:15:59.539Z,,delta,a0c9fa0a-fbf4-421e-9f03-c7ea39ca1dee,2023-01-08T15:56:22.000Z,dbfs:/user/hive/warehouse/feature_store_co.db/co_cash_conv_feats,1,2,feature_store_co.co_cash_conv_feats,1,64364400
2022-05-30T16:16:28.815Z,,delta,83a72487-acd3-41b7-ab24-0f8a8597a566,2023-01-08T15:56:27.000Z,dbfs:/user/hive/warehouse/feature_store_co.db/co_cash_feats,1,2,feature_store_co.co_cash_feats,1,478368488
2022-02-21T09:36:22.438Z,,delta,83b31fd0-2f51-4b6d-bafd-144e668c19a2,2023-01-08T15:56:36.000Z,dbfs:/user/hive/warehouse/feature_store_co.db/credit_scores,1,2,feature_store_co.credit_scores,3,1742489
2022-02-23T12:42:57.501Z,,delta,d8479fd7-6065-476c-af5c-34b38d644969,2023-01-08T15:56:41.000Z,dbfs:/user/hive/warehouse/feature_store_co.db/cust_sales_data,1,2,feature_store_co.cust_sales_data,1,206298709
2022-05-27T09:28:19.263Z,,delta,76a3dcde-67a2-4d7a-848c-6d968eeb173b,2023-01-08T15:56:50.000Z,dbfs:/user/hive/warehouse/feature_store_co.db/demo_poc_feats,1,2,feature_store_co.demo_poc_feats,1,12469804
2022-07-25T04:35:07.258Z,,delta,c2a38462-4461-48f4-9c9a-a60d473e075a,2023-01-08T15:56:56.000Z,dbfs:/user/hive/warehouse/feature_store_co.db/demographic_feat,1,2,feature_store_co.demographic_feat,1,13357144
2022-06-23T09:12:47.927Z,,delta,17793e7e-7ef3-4ec2-bb21-91fdb5c38d80,2023-01-08T15:57:04.000Z,dbfs:/user/hive/warehouse/feature_store_co.db/demographics_2020,1,2,feature_store_co.demographics_2020,1,46081084
2021-11-16T17:16:41.281Z,,delta,a2d2625c-441a-47a9-9e72-f2db3dc515f3,2023-01-08T15:57:09.000Z,dbfs:/user/hive/warehouse/feature_store_co.db/features_model_co,1,2,feature_store_co.features_model_co,1,335830312
2022-01-13T18:38:25.778Z,,delta,c716d767-aebf-41ae-add7-f3993a3de8d3,2023-01-08T15:57:17.000Z,dbfs:/user/hive/warehouse/feature_store_co.db/features_model_co_14,1,2,feature_store_co.features_model_co_14,2,639496785
2021-12-23T06:40:31.546Z,,delta,49c4a086-0936-4a65-9153-68172da031ff,2023-01-08T15:57:23.000Z,dbfs:/user/hive/warehouse/feature_store_co.db/features_model_co_3,1,2,feature_store_co.features_model_co_3,2,422880376
2021-12-15T10:31:13.100Z,,delta,b632e0ac-0066-4c23-83d9-07fa33a2fdb6,2023-01-08T15:57:33.000Z,dbfs:/user/hive/warehouse/feature_store_co.db/features_model_co_5,1,2,feature_store_co.features_model_co_5,1,341541752
2022-07-25T04:36:25.443Z,,delta,6dcb19b4-3757-4f5d-9807-c720fd156ca9,2023-01-08T15:57:40.000Z,dbfs:/user/hive/warehouse/feature_store_co.db/features_model_co_7,1,2,feature_store_co.features_model_co_7,0,0
2022-06-09T13:54:45.673Z,,delta,823cf0f3-a7f1-4a88-895d-ed3e0ca14712,2023-01-08T15:57:50.000Z,dbfs:/user/hive/warehouse/feature_store_co.db/features_poc_co,1,2,feature_store_co.features_poc_co,1,377378232
2021-11-12T04:19:46.546Z,,delta,07bf0902-97d4-4644-8b71-64c61d695f41,2023-01-08T15:57:56.000Z,dbfs:/user/hive/warehouse/feature_store_co.db/featuresco,1,2,feature_store_co.featuresco,1,209215173
2021-11-12T15:17:08.435Z,,delta,d07e2ab9-0872-4cd9-acbd-0d2af31fee8e,2023-01-08T15:58:05.000Z,dbfs:/user/hive/warehouse/feature_store_co.db/featuresco_exp,1,2,feature_store_co.featuresco_exp,1,92441506
2022-06-25T18:30:35.881Z,,delta,cf1fecb2-da6b-445b-baf3-9020cf62c14c,2023-01-08T15:58:11.000Z,dbfs:/user/hive/warehouse/feature_store_co.db/filtered_copec_for_forecasting_1000,1,2,feature_store_co.filtered_copec_for_forecasting_1000,1,3861363
2022-07-01T05:47:46.410Z,,delta,b2c6dfc2-a55d-4a78-9a5a-81076f362ba9,2023-01-08T15:58:19.000Z,dbfs:/user/hive/warehouse/feature_store_co.db/filtered_copec_for_forecasting_test,1,2,feature_store_co.filtered_copec_for_forecasting_test,1,222000
2022-07-01T05:44:17.172Z,,delta,2fe218b0-cf59-4174-ab57-4bb7f030adb3,2023-01-08T15:58:25.000Z,dbfs:/user/hive/warehouse/feature_store_co.db/filtered_copec_for_forecasting_train,1,2,feature_store_co.filtered_copec_for_forecasting_train,1,5014015
2022-06-22T09:42:38.702Z,,delta,eef97821-1ef3-4df8-aa19-03c7f666a77e,2023-01-08T15:58:35.000Z,dbfs:/user/hive/warehouse/feature_store_co.db/geo_dimension_v2,1,2,feature_store_co.geo_dimension_v2,1,4639779
2022-07-25T04:30:23.557Z,,delta,8a62bc92-5431-47dd-9906-c86f69d9d80d,2023-01-08T15:58:41.000Z,dbfs:/user/hive/warehouse/feature_store_co.db/invoice_feat,1,2,feature_store_co.invoice_feat,0,0
2022-04-26T06:31:57.382Z,,delta,115caea4-e787-47f3-b060-520bcb6a7a76,2023-01-08T15:58:51.000Z,dbfs:/user/hive/warehouse/feature_store_co.db/invoice_feat_invoice_list,1,2,feature_store_co.invoice_feat_invoice_list,1,40938753
2022-05-02T07:54:00.618Z,,delta,0f96cbb3-1acb-493c-a2df-09d0b765b9d9,2023-01-08T15:58:57.000Z,dbfs:/user/hive/warehouse/feature_store_co.db/invoice_feat_invoice_test,1,2,feature_store_co.invoice_feat_invoice_test,1,24135373
2022-04-29T17:22:57.854Z,,delta,91006fe9-9855-4876-81fc-3aaa9f9dace4,2023-01-08T16:00:14.000Z,dbfs:/user/hive/warehouse/feature_store_co.db/invoice_poc_feats,1,2,feature_store_co.invoice_poc_feats,16,250679081
2022-02-18T14:55:56.403Z,,delta,3bccce25-5ca1-4042-927c-41e98f9128fd,2023-01-08T16:00:25.000Z,dbfs:/user/hive/warehouse/feature_store_co.db/max_cust_sales,1,2,feature_store_co.max_cust_sales,1,11699503
2022-02-18T13:24:35.635Z,,delta,ed397ba3-4b56-4083-a99e-3716d1f8c520,2023-01-08T16:00:36.000Z,dbfs:/user/hive/warehouse/feature_store_co.db/sales_fcst,1,2,feature_store_co.sales_fcst,1,219926157
2022-07-25T04:35:50.096Z,,delta,2a3c69d4-acf1-4d6a-8531-3c0b7e2fbad3,2023-01-08T16:00:49.000Z,dbfs:/user/hive/warehouse/feature_store_co.db/sales_feat,1,2,feature_store_co.sales_feat,0,0
2022-05-03T11:41:46.620Z,,delta,4c3193c5-ffca-462d-af3f-1240717f3973,2023-01-08T16:01:01.000Z,dbfs:/user/hive/warehouse/feature_store_co.db/sales_poc_feats,1,2,feature_store_co.sales_poc_feats,8,1531144440
2022-05-08T12:19:17.726Z,,delta,10335ad9-d67e-4c09-8fd9-b2bf176418b7,2023-01-08T16:01:13.000Z,dbfs:/user/hive/warehouse/feature_store_co.db/sales_poc_feats_agg,1,2,feature_store_co.sales_poc_feats_agg,4,1868169604
2022-06-03T16:56:40.909Z,,delta,f7e36cf0-04e3-4772-9ec8-fec1b52bea01,2023-01-08T16:01:25.000Z,dbfs:/user/hive/warehouse/feature_store_co.db/sales_poc_feats_agg_v2,1,2,feature_store_co.sales_poc_feats_agg_v2,5,2221696388
2022-06-03T11:40:58.063Z,,delta,2d813e20-930e-440d-849b-a9f5bcab2870,2023-01-08T16:01:47.000Z,dbfs:/user/hive/warehouse/feature_store_co.db/sales_poc_feats_v2,1,2,feature_store_co.sales_poc_feats_v2,17,2367942925
2022-07-01T13:56:17.793Z,,delta,61e8867b-b287-410a-a230-16507127c680,2023-01-08T16:02:00.000Z,dbfs:/user/hive/warehouse/feature_store_co.db/sales_seasonality_adj,1,2,feature_store_co.sales_seasonality_adj,1,10317304
2022-05-27T15:08:40.685Z,,delta,4fa1484a-772d-401c-9e9d-425f36b22a9f,2023-01-08T16:02:12.000Z,dbfs:/user/hive/warehouse/feature_store_co.db/temp_tbl,1,2,feature_store_co.temp_tbl,3,1293473870
2022-09-05T15:09:41.188Z,,delta,5a9cd3bd-919f-45aa-aeef-29ef9e146982,2023-01-08T15:53:51.000Z,dbfs:/user/hive/warehouse/feature_store_pe.db/backtesting_poc_result,1,2,feature_store_pe.backtesting_poc_result,0,0
2022-07-11T03:44:20.887Z,,delta,fd37c01e-0689-47c9-9170-217b781cf357,2023-01-08T15:53:57.000Z,dbfs:/user/hive/warehouse/feature_store_pe.db/customers_cluster,1,2,feature_store_pe.customers_cluster,1,4867681
2022-06-10T06:51:22.290Z,,delta,7fc5a5de-6a6a-41b2-8e35-863b58cc5217,2023-01-08T15:54:05.000Z,dbfs:/user/hive/warehouse/feature_store_pe.db/demo_poc_feats,1,2,feature_store_pe.demo_poc_feats,1,6603053
2022-02-17T03:38:17.611Z,,delta,063a68bd-d5ca-464e-bc1f-71e0f3528507,2023-01-08T15:54:10.000Z,dbfs:/user/hive/warehouse/feature_store_pe.db/feature_dataset_14,1,2,feature_store_pe.feature_dataset_14,1,176717058
2022-02-28T10:06:44.757Z,,delta,3f524f60-843b-4b21-a671-ea3cb921ab86,2023-01-08T15:54:19.000Z,dbfs:/user/hive/warehouse/feature_store_pe.db/feature_dataset_14_feb,1,2,feature_store_pe.feature_dataset_14_feb,1,243673413
2022-03-10T04:31:27.989Z,,delta,dcda742b-7938-467e-978c-f7c597efd345,2023-01-08T15:54:25.000Z,dbfs:/user/hive/warehouse/feature_store_pe.db/feature_dataset_14_new_features,1,2,feature_store_pe.feature_dataset_14_new_features,1,145507633
2022-02-16T06:28:02.539Z,,delta,5590c0ec-980a-44a5-a19f-146d9a7d98b2,2023-01-08T15:54:32.000Z,dbfs:/user/hive/warehouse/feature_store_pe.db/feature_dataset_14_sub,1,2,feature_store_pe.feature_dataset_14_sub,1,176717058
2022-05-06T09:46:04.108Z,,delta,89efe9ce-65e0-484b-acae-4ad93ad7fbee,2023-01-08T15:39:57.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ambev_credit_kitchen_ds/pilot_request_data,1,2,ambev_credit_kitchen_ds.pilot_request_data,1,3593502
2022-05-06T09:12:18.396Z,,delta,0d58eb94-00f0-48e1-ba4f-040c04bfbceb,2023-01-08T15:40:03.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ambev_credit_kitchen_ds/pilot_request_data_backup,1,2,ambev_credit_kitchen_ds.pilot_request_data_backup,1,2456514
2021-07-26T10:31:39.834Z,,delta,716db79b-c9e0-4585-86ae-037b4a2ec56f,2023-01-08T15:40:10.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ambev_credit_kitchen_ds/poc_id_documento_mapping,1,2,ambev_credit_kitchen_ds.poc_id_documento_mapping,1,50195482
2021-05-06T17:14:11.741Z,,delta,85c0019d-a344-43a4-baab-caa99153db81,2023-01-08T15:40:15.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ambev_credit_kitchen_ds/poc_id_geo_mapping,1,2,ambev_credit_kitchen_ds.poc_id_geo_mapping,1,6520180
2021-05-21T13:09:21.005Z,,delta,edc44094-1145-4773-b578-e59b73ca8961,2023-01-08T15:40:22.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ambev_credit_kitchen_ds/poc_payment_terms,1,2,ambev_credit_kitchen_ds.poc_payment_terms,1,90554881
2021-06-18T13:50:45.148Z,,delta,a693d680-e349-4d9e-96fb-5f16bfb36b85,2023-01-08T15:40:28.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ambev_credit_kitchen_ds/poc_segmentation,1,2,ambev_credit_kitchen_ds.poc_segmentation,1,9260333
2021-06-01T06:07:34.202Z,,delta,2a081ef7-d532-454d-97c0-3cf0153bfbbb,2023-01-08T15:40:36.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ambev_credit_kitchen_ds/previous_invoice_features,1,2,ambev_credit_kitchen_ds.previous_invoice_features,2,232280532
2021-05-06T17:02:27.627Z,,delta,a0f36b27-d0fc-41dc-bd59-67519d152f88,2023-01-08T15:40:46.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ambev_credit_kitchen_ds/product_segment_data,1,2,ambev_credit_kitchen_ds.product_segment_data,1,592792
2022-05-01T21:43:57.263Z,,delta,e99ef694-d84f-4237-aab7-6fea0e3fda77,2023-01-08T15:40:53.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ambev_credit_kitchen_ds/purchase_behavior,1,2,ambev_credit_kitchen_ds.purchase_behavior,39,215452327
2021-06-18T07:59:57.827Z,,delta,dcfd1b8c-380a-4763-9620-d15bcf65b841,2023-01-08T15:41:01.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ambev_credit_kitchen_ds/rfm,1,2,ambev_credit_kitchen_ds.rfm,1,30187714
2023-01-05T14:21:49.409Z,,delta,0b6d25a7-55fd-4004-834d-e9a237ef74a5,2023-01-08T15:41:08.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ambev_credit_kitchen_ds/risk_score_eval_data,1,2,ambev_credit_kitchen_ds.risk_score_eval_data,1,113760
2022-12-09T08:07:15.214Z,,delta,983a85db-6ef8-456c-aa8b-0a5e6bcd5e72,2022-12-09T08:07:18.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ambev_credit_kitchen_ds/risk_score_eval_data_oct,1,2,ambev_credit_kitchen_ds.risk_score_eval_data_oct,1,4823221
2022-12-09T07:54:01.598Z,,delta,8fe28388-9eaa-4d5d-8a27-c6558f99966d,2022-12-09T07:54:05.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ambev_credit_kitchen_ds/risk_score_eval_data_sep,1,2,ambev_credit_kitchen_ds.risk_score_eval_data_sep,1,5204501
2022-11-25T06:00:59.963Z,,delta,0c130729-2d64-4cea-84c2-2eb516fdd8d8,2022-11-25T06:01:07.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ambev_credit_kitchen_ds/risk_score_eval_data_v3_new,1,2,ambev_credit_kitchen_ds.risk_score_eval_data_v3_new,1,895327
2023-01-05T14:20:04.354Z,,delta,912d1415-fb40-480e-8ae7-c392dadd2437,2023-01-08T15:42:26.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ambev_credit_kitchen_ds/risk_scoring_test_data,1,2,ambev_credit_kitchen_ds.risk_scoring_test_data,2,561031701
2022-12-09T08:06:01.178Z,,delta,41f538d2-4517-4970-9828-34817ea11926,2022-12-09T08:07:09.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ambev_credit_kitchen_ds/risk_scoring_test_data_oct,1,2,ambev_credit_kitchen_ds.risk_scoring_test_data_oct,2,576479337
2022-12-09T07:52:43.367Z,,delta,e6645c3f-daef-4b92-8c05-d067d4d9b8d0,2022-12-09T07:53:55.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ambev_credit_kitchen_ds/risk_scoring_test_data_sep,1,2,ambev_credit_kitchen_ds.risk_scoring_test_data_sep,2,619879171
2022-11-25T05:58:33.643Z,,delta,fcb7b230-c708-496a-b43a-97d73b3d45e6,2022-11-25T06:00:57.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ambev_credit_kitchen_ds/risk_scoring_test_data_v3_new,1,2,ambev_credit_kitchen_ds.risk_scoring_test_data_v3_new,2,621391675
2023-01-05T14:18:02.794Z,,delta,0cd1eafd-e9df-4a61-9265-5bac1e2f1e88,2023-01-08T15:42:31.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ambev_credit_kitchen_ds/risk_scoring_train_data,1,2,ambev_credit_kitchen_ds.risk_scoring_train_data,4,1205231293
2022-12-09T08:04:19.677Z,,delta,852abc7b-4a05-4908-92b7-d6ff7919c2fd,2022-12-09T08:05:52.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ambev_credit_kitchen_ds/risk_scoring_train_data_oct,1,2,ambev_credit_kitchen_ds.risk_scoring_train_data_oct,4,1282290949
2022-12-09T07:50:47.537Z,,delta,6f2385b1-15dc-417c-bb87-f97cd4836ab6,2022-12-09T07:52:34.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ambev_credit_kitchen_ds/risk_scoring_train_data_sep,1,2,ambev_credit_kitchen_ds.risk_scoring_train_data_sep,4,1309310329
2022-11-25T05:56:07.347Z,,delta,1efd0ff0-3899-4fa5-be79-c63cf85eb31c,2022-11-25T05:58:28.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ambev_credit_kitchen_ds/risk_scoring_train_data_v3_new,1,2,ambev_credit_kitchen_ds.risk_scoring_train_data_v3_new,4,1319389914
2021-07-16T09:18:49.869Z,,delta,3d4c3a7e-532d-4a4e-8a6e-a27bdb08567e,2023-01-08T15:42:41.000Z,abfss://iguazu-datalake-kitchen@gblstorageiguazuprod001.dfs.core.windows.net/ambev_credit_kitchen_ds/sales_forecast,1,2,ambev_credit_kitchen_ds.sales_forecast,8,62915666
